user_id,original_kyc_records,kyc_conflict_records,max_conflict_count,any_identity_conflict,missing_pan,missing_aadhaar,missing_city,missing_state,missing_income,missing_occupation,missing_dob,has_duplicate_kyc_records,extra_kyc_records
USR58667,1,0,0,0,1,0,0,0,1,0,0,False,0
USR58668,2,2,9,1,0,2,0,0,0,0,0,True,1
USR58669,1,0,0,0,0,1,0,0,0,0,0,False,0
USR58694,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58695,1,0,0,0,0,0,0,0,1,0,0,False,0
USR58696,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58697,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58701,1,0,0,0,0,1,0,0,0,0,0,False,0
USR58702,1,0,0,0,0,0,0,0,0,0,1,False,0
USR58703,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58705,1,0,0,0,1,0,0,0,0,0,0,False,0
USR58708,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58715,1,0,0,0,0,1,0,0,0,0,0,False,0
USR58723,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58726,2,0,0,0,0,1,0,0,0,0,0,True,1
USR58727,1,0,0,0,1,0,0,0,0,0,0,False,0
USR58735,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58739,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58742,1,0,0,0,0,1,0,0,0,0,1,False,0
USR58743,3,3,9,1,0,3,0,0,2,0,1,True,2
USR58748,1,0,0,0,1,0,0,0,0,0,0,False,0
USR58751,2,2,9,1,0,2,0,0,0,0,0,True,1
USR58754,1,0,0,0,0,0,0,0,1,0,0,False,0
USR58755,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58757,1,0,0,0,1,0,0,0,0,0,1,False,0
USR58759,1,0,0,0,0,0,0,0,1,0,0,False,0
USR58760,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58765,1,0,0,0,1,0,0,0,0,0,0,False,0
USR58766,2,0,0,0,1,0,0,0,1,0,0,True,1
USR58770,1,0,0,0,0,1,0,0,0,0,0,False,0
USR58773,2,2,10,1,0,2,0,0,0,0,1,True,1
USR58778,1,0,0,0,0,0,0,0,1,0,0,False,0
USR58781,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58782,1,1,1,1,0,0,0,0,0,0,0,False,0
USR58784,1,0,0,0,0,1,0,0,0,0,0,False,0
USR58787,1,0,0,0,0,0,0,0,1,0,0,False,0
USR58788,1,0,0,0,1,0,0,0,0,0,0,False,0
USR58789,2,2,7,1,1,0,0,0,1,0,1,True,1
USR58790,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58791,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58793,1,0,0,0,0,0,0,0,1,0,0,False,0
USR58794,3,3,10,1,3,3,0,0,2,0,1,True,2
USR58797,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58799,1,0,0,0,0,0,0,0,1,0,0,False,0
USR58818,2,2,8,1,2,2,0,0,1,0,0,True,1
USR58821,1,0,0,0,0,0,0,0,0,0,1,False,0
USR58824,1,0,0,0,0,0,0,0,0,0,1,False,0
USR58828,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58834,1,0,0,0,0,1,0,0,0,0,0,False,0
USR58839,2,2,10,1,0,2,0,0,1,0,0,True,1
USR58840,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58841,1,0,0,0,1,0,0,0,0,0,0,False,0
USR58847,1,0,0,0,0,1,0,0,1,0,0,False,0
USR58848,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58852,1,0,0,0,0,1,0,0,0,0,0,False,0
USR58854,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58856,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58858,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58866,1,0,0,0,0,0,0,0,1,0,1,False,0
USR58868,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58875,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58877,1,0,0,0,0,0,0,0,1,0,1,False,0
USR58882,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58884,3,2,1,1,0,0,0,0,0,0,0,True,2
USR58885,3,2,9,1,0,2,0,0,2,0,0,True,2
USR58886,1,0,0,0,0,0,0,0,1,0,0,False,0
USR58893,1,0,0,0,0,1,0,0,1,0,0,False,0
USR58899,1,0,0,0,0,1,0,0,1,0,0,False,0
USR58902,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58904,1,0,0,0,0,1,0,0,0,0,0,False,0
USR58907,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58909,1,0,0,0,0,0,0,0,1,0,0,False,0
USR58914,2,2,10,1,0,0,0,0,1,0,0,True,1
USR58915,1,0,0,0,0,0,0,0,1,0,0,False,0
USR58922,1,0,0,0,0,0,0,0,1,0,1,False,0
USR58923,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58934,1,0,0,0,1,0,0,0,0,0,1,False,0
USR58939,3,3,10,1,0,3,0,0,2,0,1,True,2
USR58940,1,0,0,0,0,0,0,0,1,0,1,False,0
USR58941,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58944,2,0,0,0,0,0,0,0,1,0,0,True,1
USR58948,1,0,0,0,1,0,0,0,0,0,0,False,0
USR58949,1,0,0,0,0,0,0,0,1,0,1,False,0
USR58950,2,0,0,0,2,1,0,0,0,0,0,True,1
USR58954,3,3,9,1,0,3,0,0,3,0,2,True,2
USR58962,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58967,1,0,0,0,0,0,0,0,1,0,0,False,0
USR58968,1,0,0,0,0,0,0,0,0,0,1,False,0
USR58969,1,0,0,0,0,0,0,0,0,0,1,False,0
USR58971,1,0,0,0,0,1,0,0,0,0,1,False,0
USR58973,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58979,2,2,8,1,0,2,0,0,0,0,2,True,1
USR58980,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58981,1,0,0,0,0,0,0,0,0,0,0,False,0
USR58988,2,0,0,0,0,1,0,0,0,0,0,True,1
USR58991,2,2,10,1,0,2,0,0,0,0,0,True,1
USR58996,1,0,0,0,0,1,0,0,1,0,0,False,0
USR58997,1,0,0,0,0,0,0,0,1,0,0,False,0
USR58998,1,0,0,0,0,0,0,0,1,0,0,False,0
USR58999,1,0,0,0,0,1,0,0,1,0,0,False,0
USR59000,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59008,3,3,10,1,0,3,0,0,1,0,1,True,2
USR59009,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59010,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59012,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59016,1,0,0,0,1,1,0,0,1,0,0,False,0
USR59017,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59022,1,0,0,0,1,0,0,0,0,0,0,False,0
USR59027,1,1,1,1,0,1,0,0,1,0,0,False,0
USR59028,2,2,9,1,0,0,0,0,0,0,0,True,1
USR59029,1,0,0,0,1,0,0,0,0,0,0,False,0
USR59031,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59039,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59047,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59049,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59052,1,0,0,0,1,0,0,0,1,0,0,False,0
USR59053,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59055,1,0,0,0,1,1,0,0,1,0,0,False,0
USR59057,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59063,1,0,0,0,0,1,0,0,1,0,0,False,0
USR59068,1,0,0,0,0,0,0,0,1,0,1,False,0
USR59070,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59071,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59079,1,0,0,0,1,0,0,0,0,0,0,False,0
USR59081,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59088,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59090,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59094,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59095,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59099,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59100,2,2,9,1,0,2,0,0,1,0,0,True,1
USR59107,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59113,1,0,0,0,0,0,0,0,0,0,1,False,0
USR59114,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59116,1,0,0,0,1,0,0,0,0,0,0,False,0
USR59121,1,0,0,0,0,1,0,0,1,0,0,False,0
USR59122,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59123,2,2,10,1,0,2,0,0,1,0,0,True,1
USR59129,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59133,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59138,1,0,0,0,0,1,0,0,1,0,0,False,0
USR59139,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59145,2,2,9,1,0,2,0,0,0,0,1,True,1
USR59147,1,0,0,0,0,0,0,0,1,0,1,False,0
USR59149,2,2,7,1,1,2,0,0,1,0,0,True,1
USR59160,1,0,0,0,0,1,0,0,1,0,1,False,0
USR59161,1,0,0,0,0,0,0,0,0,0,1,False,0
USR59165,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59168,1,0,0,0,1,0,0,0,1,0,1,False,0
USR59169,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59175,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59176,1,0,0,0,1,0,0,0,1,0,0,False,0
USR59177,1,0,0,0,0,1,0,0,1,0,1,False,0
USR59178,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59181,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59184,1,0,0,0,0,1,0,0,1,0,0,False,0
USR59189,1,0,0,0,1,0,0,0,0,0,0,False,0
USR59196,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59202,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59203,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59206,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59207,2,2,9,1,0,2,0,0,2,0,0,True,1
USR59208,1,0,0,0,0,0,0,0,1,0,1,False,0
USR59215,1,0,0,0,0,1,0,0,1,0,0,False,0
USR59216,1,0,0,0,0,1,0,0,1,0,1,False,0
USR59217,1,0,0,0,1,1,0,0,1,0,0,False,0
USR59219,1,0,0,0,1,1,0,0,0,0,0,False,0
USR59225,1,0,0,0,0,0,0,0,1,0,1,False,0
USR59231,1,0,0,0,1,0,0,0,0,0,0,False,0
USR59233,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59234,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59235,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59240,1,0,0,0,0,0,0,0,0,0,1,False,0
USR59244,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59246,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59247,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59251,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59252,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59257,1,0,0,0,0,1,0,0,1,0,0,False,0
USR59261,1,0,0,0,1,0,0,0,1,0,1,False,0
USR59264,1,0,0,0,1,0,0,0,0,0,0,False,0
USR59265,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59266,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59268,1,0,0,0,0,0,0,0,0,0,1,False,0
USR59270,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59271,1,0,0,0,0,0,0,0,0,0,1,False,0
USR59272,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59274,1,0,0,0,1,0,0,0,0,0,1,False,0
USR59277,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59282,1,0,0,0,0,0,0,0,0,0,1,False,0
USR59285,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59293,1,0,0,0,0,1,0,0,1,0,0,False,0
USR59296,1,0,0,0,0,0,0,0,0,0,1,False,0
USR59300,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59301,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59306,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59309,2,2,8,1,0,0,0,0,1,0,0,True,1
USR59310,1,0,0,0,1,0,0,0,0,0,0,False,0
USR59315,1,0,0,0,0,1,0,0,1,0,0,False,0
USR59316,2,2,1,1,0,0,0,0,2,0,0,True,1
USR59318,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59321,1,0,0,0,0,0,0,0,1,0,1,False,0
USR59323,2,2,8,1,0,0,0,0,1,0,1,True,1
USR59324,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59325,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59326,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59327,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59328,2,2,8,1,1,2,0,0,1,0,0,True,1
USR59330,1,0,0,0,1,1,0,0,0,0,0,False,0
USR59336,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59337,2,0,0,0,0,1,0,0,1,0,0,True,1
USR59343,2,2,9,1,0,0,0,0,0,0,2,True,1
USR59346,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59350,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59352,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59353,1,0,0,0,0,1,0,0,1,0,0,False,0
USR59355,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59359,2,2,1,1,0,0,0,0,0,0,0,True,1
USR59360,1,0,0,0,0,0,0,0,0,0,1,False,0
USR59363,1,0,0,0,1,0,0,0,0,0,0,False,0
USR59384,1,0,0,0,0,0,0,0,1,0,1,False,0
USR59386,2,2,8,1,1,0,0,0,1,0,0,True,1
USR59391,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59392,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59396,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59397,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59398,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59410,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59412,2,2,8,1,0,0,0,0,0,0,0,True,1
USR59415,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59422,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59423,1,0,0,0,0,0,0,0,0,0,1,False,0
USR59424,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59430,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59432,1,0,0,0,1,1,0,0,0,0,0,False,0
USR59433,2,0,0,0,2,0,0,0,1,0,0,True,1
USR59438,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59445,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59447,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59449,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59451,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59454,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59458,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59459,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59460,2,2,10,1,0,2,0,0,0,0,0,True,1
USR59463,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59467,1,0,0,0,0,0,0,0,0,0,1,False,0
USR59470,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59474,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59475,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59476,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59477,2,2,9,1,0,2,0,0,0,0,0,True,1
USR59480,4,4,10,1,1,4,0,0,1,0,2,True,3
USR59482,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59483,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59484,1,0,0,0,0,1,0,0,1,0,0,False,0
USR59489,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59490,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59493,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59495,1,0,0,0,1,0,0,0,0,0,0,False,0
USR59498,1,0,0,0,0,1,0,0,1,0,0,False,0
USR59499,1,0,0,0,1,0,0,0,1,0,0,False,0
USR59503,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59504,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59514,1,0,0,0,0,0,0,0,0,0,1,False,0
USR59515,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59518,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59523,1,0,0,0,0,1,0,0,1,0,0,False,0
USR59524,2,0,0,0,0,1,0,0,1,0,0,True,1
USR59528,1,0,0,0,0,1,0,0,1,0,0,False,0
USR59539,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59543,2,0,0,0,1,0,0,0,0,0,1,True,1
USR59544,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59554,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59560,1,0,0,0,0,0,0,0,1,0,1,False,0
USR59562,1,0,0,0,1,0,0,0,0,0,1,False,0
USR59566,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59567,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59568,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59569,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59571,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59572,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59575,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59576,2,2,8,1,0,2,0,0,1,0,1,True,1
USR59581,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59583,3,2,10,1,1,3,0,0,1,0,0,True,2
USR59587,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59588,2,2,10,1,1,2,0,0,1,0,0,True,1
USR59591,1,0,0,0,0,1,0,0,1,0,0,False,0
USR59603,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59607,2,2,6,1,1,2,0,0,0,0,0,True,1
USR59611,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59613,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59617,1,0,0,0,1,0,0,0,0,0,0,False,0
USR59618,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59619,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59626,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59635,1,0,0,0,1,0,0,0,0,0,0,False,0
USR59640,2,2,8,1,0,0,0,0,2,0,0,True,1
USR59645,1,0,0,0,0,1,0,0,0,0,1,False,0
USR59646,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59653,3,3,10,1,0,3,0,0,1,0,0,True,2
USR59654,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59656,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59657,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59659,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59660,1,0,0,0,0,1,0,0,1,0,0,False,0
USR59665,1,0,0,0,1,0,0,0,1,0,0,False,0
USR59669,1,0,0,0,1,0,0,0,0,0,0,False,0
USR59681,1,0,0,0,1,0,0,0,0,0,0,False,0
USR59691,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59694,2,2,9,1,0,2,0,0,1,0,0,True,1
USR59695,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59697,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59698,2,0,0,0,0,0,0,0,0,0,0,True,1
USR59700,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59701,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59702,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59711,1,0,0,0,1,0,0,0,0,0,0,False,0
USR59715,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59717,1,0,0,0,0,1,0,0,1,0,0,False,0
USR59718,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59720,2,2,10,1,0,2,0,0,1,0,0,True,1
USR59723,1,0,0,0,1,0,0,0,1,0,0,False,0
USR59724,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59727,1,0,0,0,1,0,0,0,0,0,0,False,0
USR59729,1,0,0,0,0,1,0,0,1,0,0,False,0
USR59730,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59731,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59734,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59739,1,0,0,0,1,0,0,0,0,0,0,False,0
USR59742,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59745,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59746,1,0,0,0,0,0,0,0,0,0,1,False,0
USR59749,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59753,1,0,0,0,1,0,0,0,1,0,0,False,0
USR59756,3,3,10,1,1,0,0,0,0,0,1,True,2
USR59760,2,0,0,0,0,0,0,0,0,0,0,True,1
USR59765,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59766,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59773,1,0,0,0,0,1,0,0,1,0,0,False,0
USR59776,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59777,2,0,0,0,2,0,0,0,0,0,0,True,1
USR59780,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59782,2,0,0,0,0,1,0,0,0,0,0,True,1
USR59787,2,2,8,1,0,2,0,0,2,0,0,True,1
USR59788,2,2,9,1,0,2,0,0,2,0,1,True,1
USR59790,1,0,0,0,1,0,0,0,0,0,1,False,0
USR59791,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59799,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59800,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59802,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59804,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59808,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59810,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59817,2,0,0,0,0,2,0,0,0,0,1,True,1
USR59819,2,2,7,1,0,2,0,0,1,0,0,True,1
USR59820,2,2,10,1,0,2,0,0,1,0,0,True,1
USR59823,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59825,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59831,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59833,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59836,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59838,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59842,1,0,0,0,0,1,0,0,1,0,0,False,0
USR59845,2,2,9,1,0,2,0,0,1,0,0,True,1
USR59847,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59851,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59853,2,2,9,1,1,2,0,0,0,0,0,True,1
USR59856,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59865,2,2,8,1,0,2,0,0,0,0,1,True,1
USR59868,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59869,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59870,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59874,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59877,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59880,1,0,0,0,0,1,0,0,1,0,0,False,0
USR59881,1,0,0,0,0,1,0,0,1,0,0,False,0
USR59888,1,0,0,0,0,0,0,0,1,0,1,False,0
USR59889,1,0,0,0,1,1,0,0,0,0,0,False,0
USR59895,1,0,0,0,0,1,0,0,0,0,1,False,0
USR59896,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59897,1,0,0,0,1,0,0,0,0,0,0,False,0
USR59906,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59910,2,2,7,1,0,2,0,0,1,0,1,True,1
USR59911,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59917,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59920,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59922,1,0,0,0,0,1,0,0,1,0,0,False,0
USR59925,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59926,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59931,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59936,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59937,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59938,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59940,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59942,2,2,8,1,0,2,0,0,0,0,1,True,1
USR59943,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59945,2,2,8,1,0,0,0,0,1,0,0,True,1
USR59948,1,0,0,0,1,0,0,0,0,0,0,False,0
USR59951,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59952,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59955,1,0,0,0,0,1,0,0,0,0,0,False,0
USR59959,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59962,3,3,10,1,0,3,0,0,2,0,0,True,2
USR59964,1,0,0,0,0,0,0,0,1,0,0,False,0
USR59967,2,2,1,1,2,0,0,0,2,0,0,True,1
USR59971,1,0,0,0,1,0,0,0,1,0,0,False,0
USR59982,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59985,1,0,0,0,0,0,0,0,1,0,1,False,0
USR59987,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59994,1,0,0,0,0,0,0,0,0,0,0,False,0
USR59999,1,0,0,0,1,1,0,0,0,0,0,False,0
USR60002,1,0,0,0,1,0,0,0,1,0,1,False,0
USR60003,1,0,0,0,1,0,0,0,1,0,0,False,0
USR60004,1,0,0,0,1,0,0,0,0,0,1,False,0
USR60005,1,0,0,0,1,0,0,0,0,0,0,False,0
USR60007,1,0,0,0,0,0,0,0,1,0,0,False,0
USR60017,1,0,0,0,0,0,0,0,1,0,0,False,0
USR60018,2,2,10,1,0,2,0,0,1,0,0,True,1
USR60020,1,0,0,0,0,1,0,0,0,0,0,False,0
USR60023,1,0,0,0,0,1,0,0,0,0,0,False,0
USR60035,1,0,0,0,0,0,0,0,1,0,0,False,0
USR60049,1,0,0,0,0,1,0,0,0,0,1,False,0
USR60050,1,0,0,0,0,0,0,0,1,0,0,False,0
USR60054,1,0,0,0,0,0,0,0,0,0,0,False,0
USR60056,1,0,0,0,0,0,0,0,1,0,0,False,0
USR60057,1,0,0,0,0,0,0,0,1,0,0,False,0
USR60058,1,0,0,0,0,0,0,0,0,0,0,False,0
USR60059,2,0,0,0,1,1,0,0,0,0,1,True,1
USR60063,1,0,0,0,0,0,0,0,0,0,0,False,0
USR60064,3,3,10,1,0,3,0,0,0,0,0,True,2
USR60065,1,0,0,0,1,1,0,0,0,0,0,False,0
USR60067,3,3,9,1,0,3,0,0,1,0,0,True,2
USR60072,1,0,0,0,0,0,0,0,1,0,0,False,0
USR60074,1,0,0,0,1,0,0,0,0,0,0,False,0
USR60077,1,0,0,0,0,1,0,0,0,0,0,False,0
USR60086,1,0,0,0,0,0,0,0,0,0,0,False,0
USR60087,1,0,0,0,0,0,0,0,1,0,1,False,0
USR60089,1,0,0,0,0,1,0,0,1,0,0,False,0
USR60090,1,0,0,0,1,1,0,0,0,0,0,False,0
USR60095,1,0,0,0,0,0,0,0,1,0,1,False,0
USR60096,1,0,0,0,0,0,0,0,1,0,0,False,0
USR60098,1,0,0,0,0,0,0,0,1,0,0,False,0
USR60104,1,0,0,0,0,0,0,0,1,0,0,False,0
USR60110,1,0,0,0,0,0,0,0,0,0,0,False,0
USR60111,2,2,8,1,1,2,0,0,2,0,0,True,1
USR60112,1,0,0,0,0,1,0,0,1,0,1,False,0
