txn_id,timestamp,user_id,merchant_id,amount,utr,mcc,status,timestamp_time_missing,is_reversal,status_raw,utr_missing,mcc_missing,transaction_date,transaction_year,transaction_quarter,transaction_month_number,transaction_month,transaction_year_month,transaction_day,transaction_day_name,transaction_hour,is_weekend,amount_missing,user_id_missing,merchant_id_missing,txn_id_missing,normalized_status,status_group,is_success,is_failed,is_pending,is_initiated,is_unknown_status,is_reversal_flag,user_found_in_kyc,merchant_found_in_master,user_id_unmatched,merchant_id_unmatched,merchant_category_missing_or_unmatched
TXN00014300,2026-01-22 02:14:25,USR73690,MER2632,17624.0,UTR2205959460,7011.0,SUCCESS,False,False,Success,False,False,2026-01-22,2026,Q1,1,January,2026-01,22,Thursday,2,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00010060,2026-03-05 12:43:49,USR48187,MER9820,7924.76,UTR0673665886,4131.0,SUCCESS,False,False,S,False,False,2026-03-05,2026,Q1,3,March,2026-03,5,Thursday,12,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00012735,2026-03-18 04:54:59,USR17977,MER4000,6473.42,UTR0933718851,5812.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-03-18,2026,Q1,3,March,2026-03,18,Wednesday,4,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,True,False,False,False
TXN00018310,2026-03-10 13:37:21,USR64889,MER2321,7191.62,UTR5035153944,5411.0,SUCCESS,False,False,COMPLETED,False,False,2026-03-10,2026,Q1,3,March,2026-03,10,Tuesday,13,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00001221,2026-03-03 02:42:53,USR13437,MER3646,23772.08,UTR7562095772,5411.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-03-03,2026,Q1,3,March,2026-03,3,Tuesday,2,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00009535,2026-02-25 17:42:36,USR80092,MER4893,10465.4,,5411.0,SUCCESS,False,False,COMPLETED,True,False,2026-02-25,2026,Q1,2,February,2026-02,25,Wednesday,17,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00013494,2026-01-17 13:14:25,USR69691,MER5931,11141.39,UTR2505831749,5411.0,SUCCESS,False,False,Success,False,False,2026-01-17,2026,Q1,1,January,2026-01,17,Saturday,13,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00005844,2026-03-21 23:59:16,USR35171,MER1490,426.62,UTR5721952012,7011.0,SUCCESS,False,False,COMPLETED,False,False,2026-03-21,2026,Q1,3,March,2026-03,21,Saturday,23,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00011021,2026-02-10 08:26:27,USR48641,MER9918,17572.54,UTR3612598413,7011.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-02-10,2026,Q1,2,February,2026-02,10,Tuesday,8,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00013544,2026-01-27 14:32:57,USR90051,MER2514,22229.73,UTR6891343556,5912.0,SUCCESS,False,False,S,False,False,2026-01-27,2026,Q1,1,January,2026-01,27,Tuesday,14,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00000561,2026-03-23 00:44:50,USR73771,MER1844,17604.95,UTR0243833392,4131.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-03-23,2026,Q1,3,March,2026-03,23,Monday,0,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00003795,2026-03-13 23:45:44,USR60236,MER5957,820.76,UTR0224909865,7011.0,SUCCESS,False,False,COMPLETED,False,False,2026-03-13,2026,Q1,3,March,2026-03,13,Friday,23,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00018313,2026-02-19 19:28:54,USR98696,MER3311,11706.19,UTR6896033428,7011.0,FAILED,False,False,F,False,False,2026-02-19,2026,Q1,2,February,2026-02,19,Thursday,19,False,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,False,False,True,True,True
TXN00016521,2026-02-11 05:38:35,USR89343,MER9606,4450.83,UTR9379288548,5812.0,FAILED,False,False,Fail,False,False,2026-02-11,2026,Q1,2,February,2026-02,11,Wednesday,5,False,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,True,False,False,True,True
TXN00000378,2026-03-15 03:56:05,USR89119,MER6897,591.57,UTR7166674454,5411.0,FAILED,False,False,Fail,False,False,2026-03-15,2026,Q1,3,March,2026-03,15,Sunday,3,True,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,False,False,True,True,True
TXN00014672,2026-02-07 00:46:17,USR26294,MER1111,21892.58,UTR1469714478,5912.0,SUCCESS,False,False,Success,False,False,2026-02-07,2026,Q1,2,February,2026-02,7,Saturday,0,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00017992,2026-02-24 04:33:44,USR75336,MER3548,21774.31,UTR6214363075,4131.0,SUCCESS,False,False,S,False,False,2026-02-24,2026,Q1,2,February,2026-02,24,Tuesday,4,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00013112,2026-01-01 04:51:36,USR11666,MER8698,13145.52,UTR9826587881,4131.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-01-01,2026,Q1,1,January,2026-01,1,Thursday,4,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00002609,2026-03-23 05:37:25,USR19884,MER8715,17677.34,UTR0883111263,4131.0,SUCCESS,False,False,S,False,False,2026-03-23,2026,Q1,3,March,2026-03,23,Monday,5,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00011170,2026-01-31 16:49:25,USR79614,MER1972,2158.48,UTR8383084179,5411.0,SUCCESS,False,False,Success,False,False,2026-01-31,2026,Q1,1,January,2026-01,31,Saturday,16,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00003167,2026-02-19 11:43:11,USR25771,MER2341,23178.49,UTR1872109479,5411.0,SUCCESS,False,False,S,False,False,2026-02-19,2026,Q1,2,February,2026-02,19,Thursday,11,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00018890,2026-01-08 17:21:27,USR35489,MER1651,2336.47,UTR5567415855,5812.0,SUCCESS,False,False,Success,False,False,2026-01-08,2026,Q1,1,January,2026-01,8,Thursday,17,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00012294,2026-02-18 08:40:56,USR47590,MER8909,11750.35,UTR4779800540,5812.0,SUCCESS,False,False,Success,False,False,2026-02-18,2026,Q1,2,February,2026-02,18,Wednesday,8,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00012783,2026-03-10 00:00:00,USR44704,MER6828,3412.99,UTR4345455161,5812.0,SUCCESS,True,False,Success,False,False,2026-03-10,2026,Q1,3,March,2026-03,10,Tuesday,0,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,True,False,False,False
TXN00002470,2026-03-29 15:20:27,USR64419,MER7854,13580.18,UTR7831350718,5411.0,SUCCESS,False,False,SUCCESS,False,False,2026-03-29,2026,Q1,3,March,2026-03,29,Sunday,15,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00005557,2026-01-08 03:45:19,USR50793,MER8884,2821.45,UTR3759046451,4131.0,SUCCESS,False,False,S,False,False,2026-01-08,2026,Q1,1,January,2026-01,8,Thursday,3,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00002048,2026-01-05 23:52:40,USR34686,MER2812,17698.8,UTR9397700266,5411.0,SUCCESS,False,False,COMPLETED,False,False,2026-01-05,2026,Q1,1,January,2026-01,5,Monday,23,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00006843,2026-02-25 14:26:02,USR48484,MER8837,3037.67,UTR1038377595,7011.0,FAILED,False,False,F,False,False,2026-02-25,2026,Q1,2,February,2026-02,25,Wednesday,14,False,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,True,True,False,False,False
TXN00009027,2026-01-04 17:44:21,USR14552,MER5886,14111.88,UTR1963387168,4131.0,FAILED,False,False,F,False,False,2026-01-04,2026,Q1,1,January,2026-01,4,Sunday,17,True,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,False,False,True,True,True
TXN00002534,2026-02-13 14:59:22,USR43123,MER7764,367.74,UTR2023622983,5411.0,SUCCESS,False,False,COMPLETED,False,False,2026-02-13,2026,Q1,2,February,2026-02,13,Friday,14,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00006597,2026-03-15 12:17:09,USR28670,MER5993,2946.37,UTR3282353750,,SUCCESS,False,False,S,False,True,2026-03-15,2026,Q1,3,March,2026-03,15,Sunday,12,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00012171,2026-03-02 03:54:27,USR65559,MER9716,9132.63,UTR6811047555,7011.0,SUCCESS,False,False,COMPLETED,False,False,2026-03-02,2026,Q1,3,March,2026-03,2,Monday,3,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00007373,2026-02-16 18:22:07,USR59324,MER4255,2496.41,UTR0475610974,5812.0,SUCCESS,False,False,COMPLETED,False,False,2026-02-16,2026,Q1,2,February,2026-02,16,Monday,18,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00016930,2026-02-13 19:53:13,USR82584,MER7935,19888.32,UTR0905678597,5411.0,SUCCESS,False,False,S,False,False,2026-02-13,2026,Q1,2,February,2026-02,13,Friday,19,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00010378,2026-03-19 00:03:39,USR16083,MER8237,12831.6,UTR9932388765,5812.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-03-19,2026,Q1,3,March,2026-03,19,Thursday,0,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00015207,2026-02-17 07:58:05,USR39884,MER3109,19891.13,UTR0523908717,4131.0,SUCCESS,False,False,COMPLETED,False,False,2026-02-17,2026,Q1,2,February,2026-02,17,Tuesday,7,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00018225,2026-03-23 17:21:05,USR89118,MER3695,4312.47,UTR1042913829,5912.0,SUCCESS,False,False,SUCCESS,False,False,2026-03-23,2026,Q1,3,March,2026-03,23,Monday,17,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00012323,2026-01-01 13:31:38,USR60125,MER2718,3516.68,UTR8959698613,4131.0,FAILED,False,False,TXN_FAILED,False,False,2026-01-01,2026,Q1,1,January,2026-01,1,Thursday,13,False,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,True,True,False,False,False
TXN00001817,2026-03-28 03:27:50,USR12722,MER2137,7393.16,UTR4946168244,4131.0,SUCCESS,False,False,SUCCESS,False,False,2026-03-28,2026,Q1,3,March,2026-03,28,Saturday,3,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00012464,2026-01-25 17:52:02,USR67033,MER9224,19447.01,UTR0351525085,4131.0,SUCCESS,False,False,Success,False,False,2026-01-25,2026,Q1,1,January,2026-01,25,Sunday,17,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00012200,2026-01-05 06:54:19,USR49035,MER3483,16990.91,UTR5348476715,5812.0,SUCCESS,False,False,SUCCESS,False,False,2026-01-05,2026,Q1,1,January,2026-01,5,Monday,6,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00003858,2026-01-24 20:35:32,USR28941,MER8062,13771.08,UTR4429819886,5912.0,INITIATED,False,False,Initiated,False,False,2026-01-24,2026,Q1,1,January,2026-01,24,Saturday,20,True,False,False,False,False,INITIATED,Initiated,False,False,False,True,False,False,False,True,True,False,False
TXN00007894,2026-01-25 16:32:16,USR96647,MER3574,11043.93,UTR7131792966,5812.0,SUCCESS,False,False,S,False,False,2026-01-25,2026,Q1,1,January,2026-01,25,Sunday,16,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,True,False,False,False
TXN00011957,2026-03-18 15:14:34,USR17049,MER2598,16964.8,UTR0077153551,5912.0,SUCCESS,False,False,S,False,False,2026-03-18,2026,Q1,3,March,2026-03,18,Wednesday,15,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00012531,2026-03-01 21:07:10,USR64607,MER5299,4805.27,UTR2630919645,7011.0,SUCCESS,False,False,SUCCESS,False,False,2026-03-01,2026,Q1,3,March,2026-03,1,Sunday,21,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00018198,2026-01-12 03:17:27,USR29528,MER5862,18947.75,UTR9243234076,5411.0,SUCCESS,False,False,Success,False,False,2026-01-12,2026,Q1,1,January,2026-01,12,Monday,3,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00007246,2026-03-06 21:55:02,USR88049,MER8082,1186.06,,5411.0,SUCCESS,False,False,Success,True,False,2026-03-06,2026,Q1,3,March,2026-03,6,Friday,21,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00003628,2026-02-14 22:52:38,USR54758,MER5288,21768.02,UTR7319388743,5411.0,PENDING,False,False,Pending,False,False,2026-02-14,2026,Q1,2,February,2026-02,14,Saturday,22,True,False,False,False,False,PENDING,Pending,False,False,True,False,False,False,False,True,True,False,False
TXN00004176,2026-02-14 10:53:41,USR44800,MER3264,24889.27,UTR4183490392,5411.0,FAILED,False,False,F,False,False,2026-02-14,2026,Q1,2,February,2026-02,14,Saturday,10,True,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,False,False,True,True,True
TXN00001611,2026-02-21 13:42:26,USR45665,MER3626,22003.0,UTR3575904358,4131.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-02-21,2026,Q1,2,February,2026-02,21,Saturday,13,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00012365,2026-02-09 01:39:04,USR46971,MER9958,15221.13,UTR9575575537,5812.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-02-09,2026,Q1,2,February,2026-02,9,Monday,1,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00007620,2026-01-27 18:58:46,USR11881,MER3291,10956.46,UTR4850387657,5411.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-01-27,2026,Q1,1,January,2026-01,27,Tuesday,18,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00011376,2026-02-24 02:12:42,USR81876,MER3723,11258.61,UTR0961853032,5912.0,SUCCESS,False,False,S,False,False,2026-02-24,2026,Q1,2,February,2026-02,24,Tuesday,2,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00014631,2026-02-11 09:12:38,USR65480,MER6970,21983.02,UTR7513447095,5912.0,SUCCESS,False,False,SUCCESS,False,False,2026-02-11,2026,Q1,2,February,2026-02,11,Wednesday,9,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00007890,2026-01-16 20:36:51,USR80337,MER1362,10010.0,UTR8233617343,5912.0,SUCCESS,False,False,COMPLETED,False,False,2026-01-16,2026,Q1,1,January,2026-01,16,Friday,20,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00014251,2026-03-27 12:51:53,USR41584,MER9331,2440.38,UTR6725020125,7011.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-03-27,2026,Q1,3,March,2026-03,27,Friday,12,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00011912,2026-03-31 01:49:49,USR63947,MER3637,15086.66,UTR4865012138,4131.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-03-31,2026,Q1,3,March,2026-03,31,Tuesday,1,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00017033,2026-01-02 13:43:42,USR54672,MER9353,8478.66,UTR7607796312,4131.0,FAILED,False,False,FAILED,False,False,2026-01-02,2026,Q1,1,January,2026-01,2,Friday,13,False,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,False,False,True,True,True
TXN00018079,2026-01-30 14:41:32,USR57830,MER6920,1422.3,UTR0130164880,5411.0,SUCCESS,False,False,COMPLETED,False,False,2026-01-30,2026,Q1,1,January,2026-01,30,Friday,14,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00019170,2026-03-03 05:56:42,USR95682,MER2216,19804.72,UTR2444016871,5912.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-03-03,2026,Q1,3,March,2026-03,3,Tuesday,5,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00010536,2026-01-10 12:30:21,USR93422,MER1847,10701.74,UTR2181922459,7011.0,SUCCESS,False,False,S,False,False,2026-01-10,2026,Q1,1,January,2026-01,10,Saturday,12,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00013265,2026-01-26 00:00:00,USR82152,MER6796,14533.82,UTR3020117801,5411.0,SUCCESS,True,False,TXN_SUCCESS,False,False,2026-01-26,2026,Q1,1,January,2026-01,26,Monday,0,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00008113,2026-03-13 13:36:32,USR19522,MER8611,24343.83,UTR3041834599,5812.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-03-13,2026,Q1,3,March,2026-03,13,Friday,13,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00003201,2026-02-26 15:42:28,USR15771,MER4074,13838.75,UTR7554981539,4131.0,SUCCESS,False,False,COMPLETED,False,False,2026-02-26,2026,Q1,2,February,2026-02,26,Thursday,15,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00002221,2026-03-08 22:54:28,USR72759,MER9090,17595.11,UTR7982033604,7011.0,SUCCESS,False,False,S,False,False,2026-03-08,2026,Q1,3,March,2026-03,8,Sunday,22,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00010464,2026-02-05 03:17:28,USR22448,MER8810,22787.24,UTR2239516894,5411.0,SUCCESS,False,False,COMPLETED,False,False,2026-02-05,2026,Q1,2,February,2026-02,5,Thursday,3,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00014528,2026-02-19 14:46:37,USR20479,MER4552,9026.56,UTR9369778037,5411.0,SUCCESS,False,False,S,False,False,2026-02-19,2026,Q1,2,February,2026-02,19,Thursday,14,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00010664,2026-03-06 22:57:57,USR41006,MER6588,11115.4,UTR3874781495,5912.0,SUCCESS,False,False,COMPLETED,False,False,2026-03-06,2026,Q1,3,March,2026-03,6,Friday,22,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00002379,2026-01-10 04:12:53,USR35506,MER3431,11166.02,UTR2532376551,5812.0,FAILED,False,False,F,False,False,2026-01-10,2026,Q1,1,January,2026-01,10,Saturday,4,True,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,False,True,True,False,False
TXN00012250,2026-03-28 21:54:33,USR68148,MER7469,24252.21,UTR6305589824,7011.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-03-28,2026,Q1,3,March,2026-03,28,Saturday,21,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00013233,2026-01-25 23:16:03,USR55739,MER3860,20687.87,UTR5818734307,7011.0,SUCCESS,False,False,S,False,False,2026-01-25,2026,Q1,1,January,2026-01,25,Sunday,23,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,True,False,False,False
TXN00018422,2026-01-20 00:03:21,USR22838,MER6782,2138.33,UTR5075152593,4131.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-01-20,2026,Q1,1,January,2026-01,20,Tuesday,0,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00002158,2026-03-06 18:31:53,USR88479,MER6368,8705.06,,5411.0,SUCCESS,False,False,SUCCESS,True,False,2026-03-06,2026,Q1,3,March,2026-03,6,Friday,18,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00019090,2026-02-26 18:34:43,USR90306,MER1453,18774.0,UTR4193032642,7011.0,FAILED,False,False,TXN_FAILED,False,False,2026-02-26,2026,Q1,2,February,2026-02,26,Thursday,18,False,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,True,False,False,True,True
TXN00017303,2026-03-30 00:00:00,USR38474,MER8340,1561.13,,7011.0,SUCCESS,True,False,TXN_SUCCESS,True,False,2026-03-30,2026,Q1,3,March,2026-03,30,Monday,0,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00015534,2026-01-09 15:19:29,USR73839,MER1104,2340.19,UTR4546806470,4131.0,SUCCESS,False,False,COMPLETED,False,False,2026-01-09,2026,Q1,1,January,2026-01,9,Friday,15,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,True,False,False,False
TXN00014004,2026-02-04 20:44:49,USR84956,MER1264,12178.65,UTR3296019032,5411.0,SUCCESS,False,False,COMPLETED,False,False,2026-02-04,2026,Q1,2,February,2026-02,4,Wednesday,20,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00006088,2026-02-15 00:38:26,USR62777,MER5656,5157.64,UTR1062297647,5411.0,SUCCESS,False,False,SUCCESS,False,False,2026-02-15,2026,Q1,2,February,2026-02,15,Sunday,0,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00013239,2026-01-28 16:55:03,USR33419,MER6519,24377.8,UTR4979403882,5812.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-01-28,2026,Q1,1,January,2026-01,28,Wednesday,16,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00010813,2026-02-20 13:17:24,USR41041,MER9376,2958.3,,5812.0,SUCCESS,False,False,SUCCESS,True,False,2026-02-20,2026,Q1,2,February,2026-02,20,Friday,13,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00015447,2026-02-20 17:54:02,USR72000,MER3051,11700.68,UTR4656412771,5411.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-02-20,2026,Q1,2,February,2026-02,20,Friday,17,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00017995,2026-01-30 11:32:43,USR12596,MER1017,18198.36,UTR8093645969,5411.0,SUCCESS,False,False,COMPLETED,False,False,2026-01-30,2026,Q1,1,January,2026-01,30,Friday,11,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00010398,2026-03-31 20:58:49,USR69126,MER5405,16196.25,UTR6640719099,5812.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-03-31,2026,Q1,3,March,2026-03,31,Tuesday,20,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00016972,2026-01-08 13:18:26,USR30357,MER9662,-20050.64,UTR3975109838,5812.0,FAILED,False,True,Fail,False,False,2026-01-08,2026,Q1,1,January,2026-01,8,Thursday,13,False,False,False,False,False,FAILED,Failed,False,True,False,False,False,True,True,True,False,False,False
TXN00003946,2026-01-24 09:29:53,USR95802,MER9117,424.65,UTR9134876711,5812.0,SUCCESS,False,False,SUCCESS,False,False,2026-01-24,2026,Q1,1,January,2026-01,24,Saturday,9,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,True,False,False,False
TXN00010169,2026-02-17 18:34:35,USR30134,MER9368,12459.0,UTR0042278088,4131.0,SUCCESS,False,False,SUCCESS,False,False,2026-02-17,2026,Q1,2,February,2026-02,17,Tuesday,18,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00011671,2026-01-05 14:45:21,USR77331,MER5103,8424.27,,5912.0,SUCCESS,False,False,TXN_SUCCESS,True,False,2026-01-05,2026,Q1,1,January,2026-01,5,Monday,14,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,True,False,False,False
TXN00008851,2026-01-26 00:26:11,USR22260,MER4548,23003.64,UTR8582453105,4131.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-01-26,2026,Q1,1,January,2026-01,26,Monday,0,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00014611,2026-01-07 00:00:00,USR72049,MER9417,9776.93,UTR4456423113,4131.0,SUCCESS,True,False,S,False,False,2026-01-07,2026,Q1,1,January,2026-01,7,Wednesday,0,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00008205,2026-03-21 08:19:55,USR73714,MER6155,16605.21,UTR8386456786,5912.0,SUCCESS,False,False,SUCCESS,False,False,2026-03-21,2026,Q1,3,March,2026-03,21,Saturday,8,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00014865,2026-03-21 01:37:14,USR18833,MER8490,-18301.88,UTR5995149682,5912.0,SUCCESS,False,True,SUCCESS,False,False,2026-03-21,2026,Q1,3,March,2026-03,21,Saturday,1,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,True,True,True,False,False,False
TXN00012584,2026-02-13 15:26:55,USR72162,MER6969,20562.33,UTR3953827259,4131.0,SUCCESS,False,False,Success,False,False,2026-02-13,2026,Q1,2,February,2026-02,13,Friday,15,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00012338,2026-01-05 17:26:16,USR67269,MER9777,12517.37,UTR7217061553,5411.0,SUCCESS,False,False,COMPLETED,False,False,2026-01-05,2026,Q1,1,January,2026-01,5,Monday,17,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00001032,2026-01-12 18:04:43,USR10743,MER6581,14910.78,UTR4683021838,4131.0,SUCCESS,False,False,Success,False,False,2026-01-12,2026,Q1,1,January,2026-01,12,Monday,18,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00016423,2026-01-11 23:41:28,USR76173,MER9601,6134.97,UTR8236122339,5411.0,SUCCESS,False,False,Success,False,False,2026-01-11,2026,Q1,1,January,2026-01,11,Sunday,23,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00015692,2026-03-13 17:57:19,USR44433,MER3108,17058.91,UTR6567349731,5912.0,SUCCESS,False,False,S,False,False,2026-03-13,2026,Q1,3,March,2026-03,13,Friday,17,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
